username,name,state,city,address,postalCode,telephone,lastLicenseNumber,lastLicenseValidityDate,nationalCode,registerNumber,manager,socialNetworkAccess,mobile
u14008810469,سید سینا طایفی و شرکا,تهران,تهران,استان تهران - منطقه 14 ، شهرستان تهران ، بخش مركزي ، شهر تهران، شهرك قدس(غرب) ، پاساژ شهرك غرب، خيابان شهيد محمد مهدي فرحزادي ، پلاك 0 ، ساختمان اداري و تجاري سينا ، طبقه همکف واحد16کد پستی:1466813012,1466813012,,410645,1400/12/01,14008810469,551051,سيدسينا طايفي,,
u10320877740,سید صلاح الدین بهبهانی و شرکاء,تهران,تهران,خيابان ميرداماد-ميدان محسني(مادر)-پاساژ محسني-پلاک 52,1911736713,,98/353288,1400/10/10,10320877740,439855,سيدصلاح الدين بهبهاني,,
u14005933840,سید عباس پارسائیان و شرکا,البرز,کرج,کرج سه راه رجایی شهر ساختمان صدف یک،مغازه يک,3133785798,2632702253,175663,1400/05/10,14005933840,30262,سيدمرتضي پارسائيان,,
u14005927381,سید عباس حسینی پارسا قشم,هرمزگان,قشم,استان هرمزگان، منطقه آزاد قشم، بازار فردوسی، لاین عطار2، پلاک2079.,1145683687,7635229608,18962,1399/01/27,14005927381,5549,خالد محيسن نژاد,,
u10260466032,سید عبدالحمید عقدایی و شرکاء,اصفهان,اصفهان,محله سپاه، خیابان حکیم، خیابان سپاه، پلاک 139، ساختمان ملک، طبقه همکف,8147745181,36288730-2,98/209266,1399/09/01,10260466032,25845,رؤيا ذهبيون,,
u10320306045,سید علی توکلی طیاء زواره و شرکاء,تهران,تهران,خيابان مطهري ، خيابان فجر ، کوچه غفاري ، پلاک 84,,,277588,1398/12/20,10320306045,30328,سيد علي توکلي طباء زواره,,
u14007553807,سید قاسم شریفی و شرکاء,تهران,تهران,سعادت‌آباد، بلوار سرو شرقي، ميدان شهيد طهراني مقدم، پلاک6، پاساژ کسري، طبقه اول، واحد 23/1,1998613193,2122074910,205577,1399/06/17,14007553807,525612,سيدقاسم شريفي,,
u14004813172,سید مجتبی حسینی و شرکا,هرمزگان,قشم,بلوار ولي عصر، ميدان امامقلي خان مجتمع تجاري سيتي سنتر1، طبقه همکف، پلاک 1151,7951618945,7635246178,11269,1400/11/01,14004813172,4908,سيدمجتبي حسيني,,
u14006077860,سید مجید میر محمد علی و شرکاء,تهران,تهران,آدرس تهران، خيابان اقدسيه ،نبش کوچه نسيم، طبقه زير بانک سامان ، پلاک 63,1957735609,2126454038,121311,1400/11/01,14006077860,496598,سيد مجيد مير محمد علي,,
u14006267036,سید محسن سید جلالی اقدم و شرکا,تهران,تهران,تهران، خیابان ناصرخسرو، کوچه مروی، پاساژ صفوی، طبقه همکف، پلاک6,1116819395,2133926280,242603,1399/07/10,14006267036,500274,سعيد وليزاده,,
u14007502423,سید محمد اشرفی و شرکاء,تهران,تهران,استان تهران، تهران ، یوسف آباد ، خیابان سیدجمال الدین اسدآبادی ، نبش خیابان 37 پلاک 313.,1434664441,2188618082,459565,1399/02/25,14007502423,524691,سيدمحمد اشرفي,,
u14007658130,سید محمد جواد تهامی و شرکا,قم,قم,آدرس: استان قم‏- شهر قم‏- محله بازار ‏- کوچه انقلاب 2 ‏- خیابان انقلاب‏- طبقه همکف‏- کدپستی: 3713765675,3713765675,2537717374,97/314095,1399/09/08,14007658130,15687,سيدمحمدجواد تهامي,,
u14005467510,سید محمد رضا آل علی و شرکا,تهران,تهران,تجريش، محله فرشته، کوچه مجد، خيابان شب ديز، پلاک 3,1965938414,2191001000,97/38178,1402/02/11,14005467510,483939,,,
u10320837227,سید محمد مثنایی نجیبی و شرکاء,تهران,تهران,ابتداي خ پاسداران - روبروي نگارستان 5- نبش خ گل‌نبي - پلاک 48,1947818315,021-25906,134521,1399/05/27,10320837227,432329,,,
u14006683951,سید مهدی علوی تهرانی و شرکاء,تهران,تهران,تهران-چهار راه اسلامبول-خيابان جمهوري-خيابان فردوسي-پلاک 160-طبقه همکف,1135937547,,250268,1400/07/20,14006683951,507838,سيدمهدي علوي تهراني,,
u10320842056,سید نظیر سرداری و شرکاء,تهران,تهران,ميرداماد، مابين خيابان نفت و ميدان مادر، جنب بانک پاسارگاد، پلاک 139، طبقه اول، واحد 23,1911618889,021-25905,239548,1399/04/03,10320842056,433637,منوچهر بهادراني,,
u10103449169,سیدحسین افتخاری و شرکا,تهران,تهران,خيابان شهيدبهشتي ، بعداز ميرعماد ، پاساژ گلديس ، پلاک282 ، طبقه همکف ، واحد 201,1587775646,2188512386,381047,1400/11/27,10103449169,305344,سيدحسين افتخاري,,
u14007031589,سیدحسین برکچیان و شرکا,خراسان رضوی,مشهد,چهارباغ-کوچه بازار بزرگ-خیابان شهید اندرزگو--پلاک 304-طبقه همکف,9134635479,5132250169,353294,1399/11/01,14007031589,62418,سيد حسين برکچيان,,
u14006470626,سیدصابر شفیعی و شرکا,تهران,تهران,تهران - خیابان ولی عصر- بالاتر از پارک ملت - کوچه پروین - پلاک 48 - واحد 1,1966813147,23390,86189,1400/11/01,14006470626,503674,سيدصابر شفيعي,,
u10700152532,سیدصفوی و شرکا,گلستان,گرگان,گلستان، گرگان، خيابان ولي عصر، عدالت 18، جنب بانک تجارت,4916633377,5531324,400524,1400/12/11,10700152532,6823,سيدعبدالاعلي سيد صفوي,,
u14008647198,سیدعبدالستار حسینی و شرکاء,فارس,شیراز,شیراز - چهار راه زند - ابتدای خیابان سعدی - پلاک 0-طبقه همکف,7135817395,,344533,1400/10/01,14008647198,51241,سيدعبدالستار حسيني,,
u14005270991,سیدمرتضی سلطان تویه و شرکاء,تهران,تهران,میدان تجریش، ابتدای خیابان ولیعصر، نبش شیرینی لادن، پاساژ کیش، فاز 2، پلاک 20,1961835768,2126852665,170019,1402/05/18,14005270991,480080,سيدمرتضي سلطان تؤيه,,
u14008567610,سیده فاطمه زفره و شرکاء,خراسان رضوی,مشهد,خیابان شهید نواب صفوی 7، خیابان شهید نواب صفوی، پلاک 207، طبقه همکف,9166883587,5133691842,295648,1400/08/20,14008567610,69321,سيده فاطمه زفره,,
u14006515691,سیدیوسف سادات‌حسینی و شرکاء,خراسان رضوی,مشهد,مشهد- چهارباغ، خيابان آيت اله شيرازي4، خيابان آيت اله شيرازي، پلاک 20، ساختمان بازار توس(ونک)، طبقه همکف، کد پستي 9134735454,9134735454,5138530400,203091,1399/09/01,14006515691,60496,سيديوسف سادات حسيني,,
u14008046072,سینا پشت کوهی و شرکاء,تهران,تهران,محله اوین، کوچه آسیاب، خیابان شهید کچوئی، پلاک 63 ، طبقه همکف,1983636373,,209260,1400/06/10,14008046072,535804,سينا پشت كوهي,,
u14005575484,سینا درری قابل و شرکاء,خراسان رضوی,مشهد,خراسان رضوي، مشهد، خيابان امام خميني (ارگ)، جنب کنسولگري پاکستان، پلاک 456,9136963143,5132227496,172749,1402/05/21,14005575484,57126,بهناز بامني,,
u10320300263,شادمند و دبیری وشریک,تهران,تهران,تهران، خيابان 15 خرداد، مقابل مسجد امام خميني، جنب بانک رفاه کارگران، سراي اميد، حياط دوم بالاي همکف، پلاک 8,1145678611,33968010-33968103,141237,1399/09/01,10320300263,380618,,,
u10861815259,شاهنده وشرکا,بوشهر,گناوه,خ بسيج ، روبروي هتل خور ، مجتمع مسکوني تجاري عابدي ، ط اول ، پ101,7531863385,7723222659,41693,1399/02/21,10861815259,927,عبدالمحمد شاهنده,,
u10320570010,شاهین اخباری و شرکا,تهران,تهران,خ شهيد بهشتي - پلاک 210,1577957915,88741949,46872,1401/02/20,10320570010,406304,شاهين اخباري,,
u14005783796,شاهین چراغی و شرکاء,تهران,تهران,استان تهران ، شهرستان تهران ، بخش مركزي ، شهر تهران، آرژانتين-ساعي ، خيابان ولي عصر ، خيابان هجدهم ، پلاك 16 ، طبقه دوم,1511736553,2183577777,18843,1400/11/01,14005783796,490622,شاهين چراغي,,
u14007799267,شرف الدین طائی نیا و شرکاء,خراسان رضوی,مشهد,محله ده دی، خیابان امام خمینی 24(آخوند خراسانی 9)، خیابان امام خمینی، پلاک 450، طبقه همکف,9136963147,,227065,1399/09/12,14007799267,65430,شرف الدين طائي نيا,,
u10102926256,شرفی و شرکا,تهران,تهران,چهارراه پاسداران، خیابان شهید کلاهدوز (دولت ) ،خیابان اختیاریه جنوبي ،پلاک 94,1959912345,22554753,73810,1401/03/10,10102926256,252184,عباس شرفي,,
u14008667163,شرک تضامنی حسن ناصری و شرکا,فارس,شیراز,شیراز، خیابان عفیف آباد، ساختمان افراسیابی، طبقه همکف، واحد 8,7183784586,7137381305,98/424066,1400/12/10,14008667163,51292,حسن ناصري,,
u10320496363,شرکت خدمات ارزی و صرافی دی ( سهامی خاص),تهران,تهران,بلوار ميرداماد، بين خيابان نفت شمالي و بزرگراه مدرس، پلاک 239، طبقه اول، واحد 1,1551874784,2174485,109286,1402/04/05,10320496363,399774,,,
u14008178760,شرکت تضامنی حمید شهبازیان و شرکاء,همدان,همدان,شهر همدان، رکنی، خیابان 18 متری رودخانه، خیابان جهاد، پلاک 73، طبقه همکف,6516794119,8138216666,234507,1400/07/01,14008178760,13629,حميد شهبازيان,,
u14007060898,شرکت تضامنی سلیمان قره قول و شرکاء,تهران,تهران,میرداماد، بلوار میرداماد، خیابان شهید امیر سرلشگر علیرضا سنجابی، پلاک 1، ساختمان مادر، طبقه همکف,1911933111,22906946,332493,1400/09/20,14007060898,515164,سليمان قره قول,,
u14008792325,شرکت تضامنی صرافی امید تاجیک و شرکاء,تهران,ورامین,میدان امام خمینی خیابان شهدا پلاک 48 پاساژ بزرگ، پ 26، طبقه همکف، واحد 40,3371793435,2136254001,98/360897,1400/09/20,14008792325,3689,اميد تاجيك,,
u14008632638,شرکت تضامنی صرافی علیرضا مسیبی و شرکاء,تهران,تهران,استان تهران ، شهر تهران ، میدان صادقیه ، خیابان شهید سید محمد موسوی ، خیابان ستارخان - پلاک 757 - پاساژ شب تاب - طبقه همکف واحد36,1451633865,2188850217,394084,1400/11/01,14008632638,547505,احسان افسري,,
u14008729689,شرکت تضامنی صرافی مجید خاکی و شرکاء,یزد,یزد,یزد،محله گازرگاه،کوچه 27 (مسجد حظیره)، خیابان امام خمینی ، پلاک 589 ، طبقه همکف .,8914635868,3536296383,357908,1400/09/20,14008729689,18790,مهديه هنرزاده,,
u10100331409,شرکت تضامنی صرافی محرم زاده وشرکا,البرز,کرج,خيابان شهيد بهشتي، روبروي بازار ملاصدرا، نبش کوچه شريفي، پلاک 1513,3145653136,2614426066,236933,1400/07/27,10100331409,7357,مهران محرم زاده,,
u14008579408,شرکت تضامنی صرافی نادریان و شرکاء,آذربایجان شرقی,تبریز,ولیعصر-کوچه سوگل -خیابان شهریار- پلاک 0 -طبقه همکف,5157678935,4133331866,335738,1400/09/20,14008579408,49103,رضا نادريان,,
u10102943860,شرکت تضامنی لواسانی و شرکا,تهران,تهران,تهران ، خيابان 15 خرداد ، سبزه ميدان ، مرکز طلا و جواهر ايران، پلاک 1/100,1161783343,,442998,1400/11/01,10102943860,253979,احمد نوائي لواساني,,
